product_key,product_name,mrp_inr,discount_percent,discounted_price_inr,available_quantity,weight_in_gms,quantity,outOfStock,band_key,status_key,discount_band_key
1531,Godrej No.1 Bathing Soap – Lime & Aloe Vera,100.0,16,84.0,0,500,100,True,2,2,3
1532,Sensodyne Sensitive Fresh Gel Toothpaste,115.0,7,106.0,0,75,75,True,1,2,2
1533,Whisper Bindazzz Nights XL + Sanitary Pad,90.0,0,90.0,0,406,7,True,2,2,1
1534,Whisper Choice Sanitary Pad ,32.0,9,29.0,0,406,7,True,2,2,2
1535,"Godrej No.1 Bathing Soap, Jasmine",84.0,0,84.0,0,400,100,True,2,2,1
1536,Gillette Venus Close & Clean Razor ,249.0,7,230.0,0,58,1,True,1,2,2
1537,Whisper Choice Regular Sanitary Pads,90.0,3,87.0,0,58,20,True,1,2,2
1538,Stayfree Secure Dry Cover Extra Large Sanitary Pad,42.0,2,41.0,0,406,7,True,2,2,2
1539,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,82.0,9,74.0,0,27,27,True,1,2,2
1540,Clean & Clear Morning Energy Lemon Face Wash,145.0,9,131.0,0,100,100,True,1,2,2
1541,Bajaj Almond Drops Hair Oil,67.0,10,60.0,0,100,100,True,1,2,2
1542,Bajaj Almond Drops Hair Oil Bottle,130.0,7,120.0,0,200,200,True,1,2,2
1543,Whisper Bindazzz Night Sanitary Pads XL Plus,185.0,0,185.0,0,870,15,True,3,2,1
1544,Godrej Cinthol Lime Refreshing Deo Soap,116.0,0,116.0,0,400,400,True,2,2,1
1545,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",399.0,7,369.0,0,26,26,True,1,2,2
1546,Surf Excel Stain Eraser,18.0,0,18.0,1,150,150,False,1,1,1
1547,Colin Glass and Surface Cleaner Liquid Spray Regular,96.0,7,89.0,6,500,500,False,2,1,2
1548,A1 Biodegradable Garbage Dustbin Bags,69.0,0,69.0,6,30,30,False,1,1,1
1549,"Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",189.0,5,179.0,2,425,425,False,2,1,2
1550,Pril Perfect Lime Dishwash Liquid,190.0,7,175.0,4,750,750,False,3,1,2
1551,Dettol Antiseptic Disinfectant Liquid,66.0,0,66.0,6,125,125,False,1,1,1
1552,Godrej Aer Power Pocket Berry Rush,55.0,0,55.0,3,10,10,False,1,1,1
1553,Hit Cockroach Killer Spray ,101.0,2,98.0,4,200,200,False,1,1,2
1554,Vim Dishwash Liquid Gel Lemon,185.0,5,175.0,1,750,750,False,3,1,2
1555,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L",178.0,0,178.0,6,1000,1,False,3,1,1
1556,Odomos Mosquito Repellent Cream ,50.0,8,46.0,6,50,50,False,1,1,2
1557,Harpic Disinfectant Bathroom Cleaner Liquid Lemon,189.0,5,179.0,6,1000,1,False,3,1,2
1558,Eveready AA pack of 10 ,150.0,4,143.0,6,580,10,False,3,1,2
1559,Cherry Blossom Liquid Wax Polish,98.0,5,93.0,6,75,75,False,1,1,2
1560,Gala Scrubber Cleaner Home Everyday Scrub,35.0,2,34.0,6,58,1,False,1,1,2
1561,Hit Flower Lime Fragrance Insect Killer Spray,182.0,3,176.0,6,400,400,False,2,1,2
1562,Harpic Hygienic Toilet Cleaner Rim Block Jasmine,82.0,6,77.0,4,26,26,False,1,1,2
1563,Om Bhakti - Pancha Deepa Oil ,199.0,10,179.0,6,1000,1,False,3,1,2
1564,Ariel Complete Detergent Washing Powder 500 g  + 200 g Free,135.0,0,135.0,6,500,500,False,2,1,1
1565,Surf Excel Matic Top Load Detergent Powder,200.0,6,188.0,1,1000,1,False,3,1,2
1566,Harpic Flushmatic In-Cistern Toilet Cleaner Blocks Marine,154.0,7,143.0,4,100,100,False,1,1,2
1567,Eveready 1012 Carbon Zinc AAA Battery,150.0,4,143.0,2,580,10,False,3,1,2
1568,Surf Excel Matic Front Load Detergent Liquid,225.0,1,221.0,6,1000,1,False,3,1,2
1569,Origami Kitchen Towels 2 In 1 Quilted 2ply,140.0,10,126.0,6,116,2,False,1,1,2
1570,Oxi Green Phenyl - Pine ,82.0,9,74.0,6,1000,1,False,3,1,2
1571,Surf Excel Easy Wash Detergent Liquid,170.0,0,169.0,6,1000,1,False,3,1,1
1572,Uno Playing Card Game,149.0,9,135.0,2,58,1,False,1,1,2
1573,Chakaachak Mini Cloth Brush,40.0,2,39.0,1,58,1,False,1,1,2
1574,Chakaachak Super Scrub Pad (Pack of 3),35.0,2,34.0,2,174,3,False,1,1,2
1575,Colin Glass and Surface Cleaner Liquid Spray Regular,62.0,6,58.0,5,250,250,False,1,1,2
1576,Om Bhakti Cow Dung Cakes ,16.0,0,16.0,6,290,5,False,2,1,1
1577,Dettol Antiseptic Liquid,33.0,0,33.0,4,60,60,False,1,1,1
1578,Harpic Hygienic Toilet Cleaner Rim Block Citrus,82.0,6,77.0,6,26,26,False,1,1,2
1579,Eveready Ultima Alkaline AA Cell Battery-6 Pc Pack,210.0,10,189.0,6,348,6,False,2,1,2
1580,Mangaldeep Rose Puja Agarbatti ,65.0,9,59.0,4,120,120,False,1,1,2
1581,Ariel Matic Top Load Detergent Washing Powder,225.0,0,225.0,6,1000,1,False,3,1,1
1582,Gala Cloth Poccha/Mop,125.0,9,113.0,6,58,1,False,1,1,2
1583,Chakaachak Floor Cleaning Pocha,50.0,2,49.0,6,58,1,False,1,1,2
1584,Oxi Green Floor Cleaner - Floral,179.0,10,161.0,6,1000,1,False,3,1,2
1585,"Godrej Aer Pocket, Bathroom Air Fragrance - Assorted Pack Of 3",160.0,0,160.0,6,30,30,False,1,1,1
1586,Ariel Complete Detergent Washing Powder 1 kg + 500 g Free,280.0,6,263.0,6,1500,1,False,4,1,2
1587,Chakaachak Sponge Scrubber (Pack of 2),45.0,2,44.0,6,116,2,False,1,1,2
1588,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,103.0,5,97.0,6,500,500,False,2,1,2
1589,Harpic Germ & Stain Blaster Disinfectant Toilet Cleaner Floral,148.0,7,137.0,6,750,750,False,3,1,2
1590,Hit Lime Fresh Flying Insect Killer,269.0,0,269.0,6,385,385,False,2,1,1
1591,Fevistik Super Glue Stick,40.0,2,39.0,6,15,15,False,1,1,2
1592,Godrej Ezee Liquid Detergent,175.0,0,175.0,6,1000,1,False,3,1,1
1593,Odonil Air Fresher Buy 3 Get 1 Free,225.0,5,213.0,3,300,300,False,2,1,2
1594,"""Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Fresh Blossom""",55.0,0,55.0,6,10,10,False,1,1,1
1595,Genteel Liquid Detegrent,320.0,0,320.0,6,2000,2,False,4,1,1
1596,Scotch Brite Scrub Pad,75.0,9,68.0,6,290,5,False,2,1,2
1597,Shubh kart - Nirmal Eco Box Chandan Agarbatti - 100g,65.0,13,56.0,5,100,100,False,1,1,2
1598,Surf Excel Quick Wash,600.0,8,549.0,1,4000,4,False,4,1,2
1599,Hem Mantra Masala Agarbatti,85.0,7,79.0,1,50,50,False,1,1,2
1600,Odonil Room Air Freshener Spray Lavender Mist,149.0,5,141.0,4,240,240,False,1,1,2
1601,Chakaachak Mega Star Toilet Brush,110.0,2,107.0,4,58,1,False,1,1,2
1602,Om Bhakti Wick for Diya - Cotton Long Batti ,19.0,0,19.0,4,50,50,False,1,1,1
1603,Origami Non-Woven Kitchen Towel,190.0,14,162.0,4,80,80,False,1,1,2
1604,Shubh kart - Nirmal 5 in 1 Agarbatti Zipper - 150g,65.0,13,56.0,6,150,150,False,1,1,2
1605,Harpic Lemon Bathroom Cleaner ,95.0,9,86.0,6,500,500,False,2,1,2
1606,Scotch Brite Sponge Wipes,200.0,0,200.0,2,174,3,False,1,1,1
1607,Godrej Aer Spray Fresh Lush Green,150.0,16,126.0,2,240,240,False,1,1,3
1608,Oxi Green Phenyl Concentrate,200.0,10,180.0,6,1000,1,False,3,1,2
1609,Oxi Green Max Force Green Concentrate,107.0,10,96.0,3,500,500,False,2,1,2
1610,Godrej Aer Morning Misty Meadows Home Air Freshener,150.0,0,149.0,4,240,240,False,1,1,1
1611,Kiwi Dranex Drain Cleaner,135.0,9,122.0,1,348,6,False,2,1,2
1612,Origami Disposable Spoons,80.0,10,72.0,3,1160,20,False,4,1,2
1613,Pril Bar Tub,55.0,0,55.0,1,500,500,False,2,1,1
1614,Om Bhakti Wick for Diya - Cotton Flower Batti ,19.0,0,19.0,4,60,60,False,1,1,1
1615,Chakaachak Deluxe Dustpan Grey,68.0,2,66.0,3,58,1,False,1,1,2
1616,Lizol Disinfectant Surface & Floor Cleaner Liquid Citrus,205.0,8,188.0,3,975,975,False,3,1,2
1617,ScotchBrite Premium Kitchen Towels,150.0,18,123.0,3,174,1,False,1,1,3
1618,Vanish All in One Powder Detergent Booster,210.0,10,189.0,2,400,400,False,2,1,2
1619,Good Knight Fabric Personal Mosquito Repellent Roll On,75.0,0,75.0,3,8,8,False,1,1,1
1620,Gala Iron Bull Scrub Pad,140.0,10,126.0,6,174,3,False,1,1,2
1621,Tide Plus Extra Power Lemon & Mint Detergent Powder,215.0,1,211.0,6,2000,2,False,4,1,2
1622,Chakaachak Dustpan Grey,70.0,2,68.0,5,58,1,False,1,1,2
1623,Mortein PowerGard Rat Kill Cake,64.0,6,60.0,6,100,100,False,1,1,2
1624,Odomos Mosquito Repellent Cream,25.0,0,25.0,1,23,25,False,1,1,1
1625,Shubh kart - Nirmal Eco Box Sugandhi Mogra Agarbatti - 100g,65.0,13,56.0,6,100,100,False,1,1,2
1626,Cherry Blossom Wax Shoe Polish Black,68.0,5,64.0,6,40,40,False,1,1,2
1627,Origami Paper Plates,240.0,15,204.0,5,50,50,False,1,1,2
1628,Gala Microfiber Magic Cloth 2-In-1,175.0,9,158.0,6,58,1,False,1,1,2
1629,Mr Muscle Dranex Drain Cleaner Kiwi,160.0,6,149.0,4,375,375,False,2,1,2
1630,Lizol Disinfectant Surface & Floor Cleaner Liquid Jasmine,103.0,5,97.0,6,500,500,False,2,1,2
1631,Odonil Room Spray Air Freshener Citrus Fres,150.0,12,132.0,4,137,137,False,1,1,2
1632,Scotch Brite Power Scrub Pad,50.0,2,49.0,6,58,1,False,1,1,2
1633,Origami Good Karma Toilet Roll,275.0,14,234.0,6,232,1,False,1,1,2
1634,Shubh kart - Shubhkart Sambrani Cup Black 12n,80.0,6,75.0,4,696,12,False,3,1,2
1635,Gala Scrubber Pad,75.0,9,68.0,5,290,5,False,2,1,2
1636,Origami So Soft Tissue Roll Single - 340 Pulls 3 Ply,80.0,0,80.0,1,58,1,False,1,1,1
1637,Odomos lotion - Mosquito Repellent,90.0,8,82.0,6,120,120,False,1,1,2
1638,Surf Excel Matic Front Load Detergent Powder,530.0,4,507.0,6,2000,2,False,4,1,2
1639,Fevicol Mr.Original General Purpose White Glue ,50.0,2,49.0,6,105,100,False,1,1,2
1640,Aro Aluminium Container with Lid 230 ml,75.0,9,68.0,3,25,25,False,1,1,2
1641,Harpic Power Fresh 6 Toilet Cleaner Rim Block Floral Delight,188.0,10,169.0,6,35,35,False,1,1,2
1642,Origami So Soft Tissue Roll 3 Ply,390.0,11,347.0,6,696,12,False,3,1,2
1643,Ariel Matic Front Load Detergent Washing Powder,800.0,15,680.0,6,3000,3,False,4,1,2
1644,Gala Double Hockey Toilet Brush,150.0,10,135.0,6,58,1,False,1,1,2
1645,Surf Excel Detergent Bar Value Pack,114.0,0,114.0,6,800,800,False,3,1,1
1646,Odonil Zipper Blissful Citrus,55.0,0,55.0,1,10,10,False,1,1,1
1647,Eveready Base B22 9-Watt LED Bulb,150.0,0,150.0,2,58,1,False,1,1,1
1648,Scotch Brite Sponge Wipe,330.0,10,297.0,6,290,5,False,2,1,2
1649,Domex Disinfectant Floor Cleaner,180.0,5,170.0,6,1000,1,False,3,1,2
1650,Surf Excel Matic Powder Front Load ,810.0,7,750.0,2,4000,4,False,4,1,2
1651,Scotch Brite Silver Sparks Scrub Pad,90.0,10,81.0,6,348,3,False,2,1,2
1652,Airwick Room Air Freshener Spray Cool Water & Aloe Vera,161.0,5,152.0,6,245,245,False,1,1,2
1653,Shubh kart - Surabhi Camphor Pouch 50g,95.0,9,86.0,6,50,50,False,1,1,2
1654,Pril Power Of Active Boosters,102.0,0,102.0,1,400,400,False,2,1,1
1655,Scotch Brite Tough Scrubber Brush,150.0,6,140.0,6,58,1,False,1,1,2
1656,Mortein Dual All Insect Killer Spray,280.0,10,252.0,6,600,600,False,3,1,2
1657,Lizol Double Concentrate Disinfectant Floor Cleaner Lavender,325.0,10,292.0,6,900,900,False,3,1,2
1658,Eveready Ultima Alkaline Battery AAA,68.0,0,68.0,6,116,2,False,1,1,1
1659,Shubh kart - Tejas Twisted Cotton Wicks 1000n,30.0,6,28.0,6,1000,1000,False,3,1,2
1660,Lizol Double Concentrate Disinfectant Floor Cleaner Citrus,650.0,8,598.0,6,1900,1,False,4,1,2
1661,Surf Excel Matic Top Load,720.0,9,649.0,4,4000,4,False,4,1,2
1662,Oxi Green Dish Wash Liquid - Lemon,105.0,6,98.0,6,500,500,False,2,1,2
1663,Mangalam Camphor,100.0,10,90.0,6,50,50,False,1,1,2
1664,Cherry Blossom Liquid Wax Polish (Dark Tan),98.0,5,93.0,6,75,75,False,1,1,2
1665,Gala EzeeSqueegee Wiper,150.0,10,135.0,6,58,1,False,1,1,2
1666,Lizol Disinfectant Surface & Floor Cleaner Liquid Pine,205.0,8,188.0,6,975,975,False,3,1,2
1667,Philips Stellar Bright 16W Light Bulb,390.0,16,324.0,6,58,1,False,1,1,3
1668,Airwick EverFresh Gel Bathroom Air Freshener - Lavender Dew,70.0,10,63.0,6,50,50,False,1,1,2
1669,Origami Cups Plain 100 units,155.0,14,132.0,5,100,100,False,1,1,2
1670,Airwick EverFresh Gel Bathroom Air Freshener - Citrus Splash,70.0,10,63.0,6,50,50,False,1,1,2
1671,Ariel Matic Liquid Detergent Front Load,250.0,0,250.0,6,1000,1,False,3,1,1
1672,Om Bhakti Gangajal Packed At Gangotri,30.0,3,29.0,6,220,220,False,1,1,2
1673,Odonil Air Freshner Lavender Meadows,75.0,5,71.0,4,75,75,False,1,1,2
1674,Om Bhakti Haldi ,12.0,0,12.0,4,15,15,False,1,1,1
1675,Cherry Blossom Wax Shoe Polish Dark Tan,68.0,5,64.0,6,40,40,False,1,1,2
1676,Dabur Odomos Naturals Mosquito Repellant Gel,75.0,8,69.0,4,80,80,False,1,1,2
1677,Shubh kart - Nirmal sugandhi mogra wet dhoop zipper 20 sticks,30.0,6,28.0,6,1160,20,False,4,1,2
1678,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,205.0,8,188.0,6,975,975,False,3,1,2
1679,Om Bhakti Wick for Diya - Ghee Cotton Wicks Big ,189.0,10,170.0,6,30,30,False,1,1,2
1680,Air Wick Room Air Freshener Spray - Lavender & Lotus,161.0,5,152.0,6,245,245,False,1,1,2
1681,Scotch Brite Kitchen Sink Brush,135.0,9,122.0,5,58,1,False,1,1,2
1682,Odonil Room Air Freshener Spray - Lavender Mist,150.0,12,132.0,1,137,137,False,1,1,2
1683,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Lavender Bloom,55.0,0,55.0,4,10,10,False,1,1,1
1684,Origami Good Karma Paper Serviettes ,80.0,10,72.0,6,50,50,False,1,1,2
1685,Scotch Magic Tape,115.0,14,98.0,6,58,1,False,1,1,2
1686,Ambi Pur Car Freshener Gel - Relaxing Lavender,299.0,10,269.0,2,75,75,False,1,1,2
1687,Origami Kitchen Towels 4 in 1 60 Pulls 2 Ply,265.0,0,265.0,6,58,1,False,1,1,1
1688,Ariel Matic Liquid Detergent Front Load,225.0,0,225.0,6,1000,1,False,3,1,1
1689,Om Bhakti Wick for Diya - Ghee Cotton Wicks Small ,139.0,10,125.0,6,30,30,False,1,1,2
1690,Chakaachak Super Strong Scrub,29.0,3,28.0,5,58,1,False,1,1,2
1691,Nimyle Lemongrass Floor Cleaner,165.0,5,156.0,5,975,975,False,3,1,2
1692,Oxi Green Floor Cleaner - Citrus ,179.0,10,161.0,6,1000,1,False,3,1,2
1693,Airwick Room Air Freshener Spray - Rose & Saffron,161.0,5,152.0,5,245,245,False,1,1,2
1694,Origami Luxuria Kitchen Towel 300 Pulls Single,320.0,0,320.0,2,58,1,False,1,1,1
1695,Philips EyePro 10.5W Light Bulb,220.0,10,198.0,6,58,1,False,1,1,2
1696,Mangalam Camphor Tablet Jar,280.0,10,252.0,6,100,100,False,1,1,2
1697,Chakaachak Super Sponge Wipes (Pack of 3),140.0,0,140.0,6,174,3,False,1,1,1
1698,"""Origami Good Karma Paper Serviettes - 100 napkins (1 ply)""",78.0,10,70.0,6,58,1,False,1,1,2
1699,Robin Dazzling Liquid Blue After Wash,74.0,5,70.0,6,200,200,False,1,1,2
1700,Om Bhakti Camphor Big,119.0,10,107.0,6,40,40,False,1,1,2
1701,Om Bhakti Wick for Diya - Cotton Long Batti ,20.0,0,20.0,6,75,75,False,1,1,1
1702,Om Bhakti Camphor Small,79.0,10,71.0,6,25,25,False,1,1,2
1703,Ariel Matic Top Load Detergent Washing Powder,499.0,0,499.0,1,2000,2,False,4,1,1
1704,Scotch Brite Multi-Purpose Sponge Wipes,700.0,17,581.0,6,580,10,False,3,1,3
1705,Surabhi Pure Camphor,50.0,2,49.0,6,25,25,False,1,1,2
1706,Lizol Double Concentrate Disinfectant Floor Cleaner Citrus,325.0,5,308.0,6,900,900,False,3,1,2
1707,Chakaachak Floor Pocha Large,50.0,0,50.0,1,58,1,False,1,1,1
1708,Ariel Matic Front Load Liquid Detergent,220.0,0,220.0,4,1000,1,False,3,1,1
1709,Harpic Power Fresh 6 Toilet Cleaner Rim Block Marine Splash,188.0,10,169.0,4,35,35,False,1,1,2
1710,Chakaachak Dust Proof Broom,180.0,2,175.0,6,58,1,False,1,1,2
1711,Om Bhakti Kumkum ,12.0,0,12.0,6,15,15,False,1,1,1
1712,Apsara Non Dust Eraser,60.0,10,54.0,5,1160,20,False,4,1,2
1713,Chakaachak Power Scrub (Pack of 2),42.0,2,41.0,6,116,2,False,1,1,2
1714,Om Bhakti Wick for Diya - Vanaspati Ghee Cotton Wicks Small ,69.0,11,61.0,6,30,30,False,1,1,2
1715,Whiskas Adult +1 year Salmon in Gravy,250.0,10,225.0,3,85,1,False,1,1,2
1716,Origami Paper Party Plates,240.0,0,240.0,6,580,50,False,3,1,1
1717,Gala Microfiber Multipurpose Cloth,140.0,7,129.0,6,58,1,False,1,1,2
1718,Ariel Matic Front Load Detergent Powder,260.0,0,260.0,6,1000,1,False,3,1,1
1719,Ariel Matic Liquid Detergent Front Load,250.0,0,250.0,4,1000,1,False,3,1,1
1720,Vim Dishwash Bar,23.0,4,22.0,0,300,300,True,2,2,2
1721,Dettol Effective Protection Antiseptic Liquid,116.0,0,116.0,0,250,250,True,1,2,1
1722,Godrej Good Night Gold Flash Liquid Vapouriser,89.0,0,89.0,0,60,60,True,1,2,1
1723,Rin Detergent Powder,86.0,2,84.0,0,1000,1,True,3,2,2
1724,Surf Excel Easy Wash Detergent Powder,136.0,3,131.0,0,1000,1,True,3,2,2
1725,Rin Detergent Bar,10.0,0,10.0,0,140,140,True,1,2,1
1726,Odomos Mosquito Repellent Spray,90.0,8,82.0,0,100,100,True,1,2,2
1727,Chakaachak Super Steel Scrubber,12.0,8,11.0,0,58,1,True,1,2,2
1728,Scotch-Brite Scrub Sponge Ideal For Dishwash Liquid,65.0,9,59.0,0,116,2,True,1,2,2
1729,Gala No Dust Broom,190.0,7,175.0,0,58,1,True,1,2,2
1730,Chakaachak Eazo Grass Broom New ,105.0,2,102.0,0,58,1,True,1,2,2
1731,Vim Dishwash Bar,45.0,0,45.0,0,600,600,True,3,2,1
1732,Rin Fabric Whitener Detergent,69.0,10,62.0,0,500,500,True,2,2,2
1733,Comfort After Wash Fabric Conditioner Lily Fresh ,235.0,9,212.0,0,860,860,True,3,2,2
1734,Ujala Superme For Super Whiteness Of Clothes,25.0,0,25.0,0,75,75,True,1,2,1
1735,Surf Excel Quick Wash,208.0,6,195.0,0,1000,1,True,3,2,2
1736,Scotch BOPP Packaging Tape,80.0,15,68.0,0,58,1,True,1,2,2
1737,Origami Plates Plain,250.0,10,225.0,0,100,100,True,1,2,2
1738,Dettol Antiseptic Liquid,30.0,0,30.0,0,60,60,True,1,2,1
1739,Epigamia Fruit Yogurt Alphonso Mango,40.0,50,20.0,6,75,75,False,1,1,4
1740,Epigamia Fruit Yogurt Vanilla,40.0,50,20.0,6,75,75,False,1,1,4
1741,Durex Air Ultra Thin Condoms,82.0,0,82.0,6,174,3,False,1,1,1
1742,Durex Air Ultra Thin Condom,245.0,10,220.0,6,580,10,False,3,1,2
1743,Dabur Regular Hajmola,45.0,6,42.0,6,120,120,False,1,1,2
1744,Hajmola Anardana Digestive Tablets,45.0,6,42.0,2,120,180,False,1,1,2
1745,Zandu Balm,40.0,10,36.0,4,8,8,False,1,1,2
1746,Vicks Cough Drops Menthol,20.0,0,20.0,6,1160,20,False,4,1,1
1747,Durex Extra Time Condoms,228.0,10,205.0,6,580,10,False,3,1,2
1748,Vicks Vaporub,85.0,9,77.0,6,25,25,False,1,1,2
1749,Vicks VapoRub,145.0,11,129.0,2,50,50,False,1,1,2
1750,Dabur Hajmola Imli Digestive Tablets,45.0,6,42.0,6,120,120,False,1,1,2
1751,Dettol Antiseptic Liquid + Disinfectant Spray - Original,159.0,10,143.0,6,225,225,False,1,1,2
1752,Iodex Body Pain Expert ,40.0,2,39.0,6,8,8,False,1,1,2
1753,Patanjali Hing Goli,65.0,10,58.0,4,100,100,False,1,1,2
1754,Moov Fast Pain Relief Cream,189.0,15,160.0,6,50,50,False,1,1,2
1755,Savlon Surface Disinfectant Spray,165.0,10,148.0,6,170,170,False,1,1,2
1756,Durex Extra Thin Condoms,228.0,10,205.0,6,580,10,False,3,1,2
1757,Eno Fruit Salt Lemon Flavour Energy Powder,130.0,10,117.0,6,100,100,False,1,1,2
1758,Moov Pain Relief Specialist Spray,149.0,5,141.0,5,35,35,False,1,1,2
1759,Savlon Germ Protection Wipes,189.0,10,170.0,6,72,72,False,1,1,2
1760,Durex Extra Ribbed Condoms,245.0,10,220.0,2,580,10,False,3,1,2
1761,Eno Regular Fruit Salt Energy Powder,130.0,0,130.0,6,100,100,False,1,1,1
1762,Durex Extra Thin Bubblegum Condom,150.0,10,135.0,6,580,10,False,3,1,2
1763,Dabur Hajmola Pudina - Digestive Tablets,45.0,6,42.0,6,120,120,False,1,1,2
1764,Baidyanath Isabgol,110.0,22,85.0,3,100,100,False,1,1,3
1765,Kapiva Thar Aloe Vera Juice,299.0,15,254.0,6,1000,1,False,3,1,2
1766,Fine Life Cotton Balls,110.0,10,99.0,6,100,100,False,1,1,2
1767,Moov Pain Releiver Spray,290.0,15,246.0,6,80,80,False,1,1,2
1768,Durex Condoms Mutual Climax,120.0,0,120.0,6,174,3,False,1,1,1
1769,Durex Extra Dots Condoms,228.0,10,205.0,6,580,10,False,3,1,2
1770,Zandu Balm Ulter Power For Strong Headache Bodyache & Cold,45.0,8,41.0,6,8,8,False,1,1,2
1771,Dabur Hajmola Maha Candy - Aam+Imli,130.0,5,123.0,1,130,130,False,1,1,2
1772,Dabur Chyawanprakash - Sugar Free,415.0,7,385.0,6,900,900,False,3,1,2
1773,Zandu Balm,85.0,10,76.0,5,25,25,False,1,1,2
1774,Himalaya Cold Balm,125.0,9,113.0,6,45,45,False,1,1,2
1775,Kapiva Wild Amla Juice,249.0,14,212.0,6,1000,1,False,3,1,2
1776,Dabur Chyawanprash,349.0,3,338.0,6,950,1,False,3,1,2
1777,Amrutanjan Pain Balm Extra Power,100.0,11,89.0,6,28,27,False,1,1,2
1778,Durex Mutual Climax Condoms,360.0,15,306.0,6,580,10,False,3,1,2
1779,Moov Cream Regular,50.0,6,47.0,4,10,10,False,1,1,2
1780,Moov Pain Relief Specialist,75.0,5,71.0,6,15,15,False,1,1,2
1781,Dabur Chyawanprakash Sugar Free,235.0,5,223.0,6,500,500,False,2,1,2
1782,Baidyanath Isabgol,110.0,22,85.0,5,100,100,False,1,1,3
1783,Savlon Clothes Disinfectant & Refreshing Spray Fresh Breeze,175.0,10,157.0,6,230,230,False,1,1,2
1784,Dabur Chyawanprash Immunity Booster,190.0,6,177.0,6,500,500,False,2,1,2
1785,Vicks Inhaler with Keychain,105.0,9,95.0,4,116,2,False,1,1,2
1786,Dabur Ayurvedic Tulsi Drops (Immunity Booster),195.0,6,182.0,6,30,30,False,1,1,2
1787,Organic India Wheat Grass,395.0,20,316.0,4,100,100,False,1,1,3
1788,Organic India Organic Chyawanprash,495.0,20,396.0,6,500,500,False,2,1,3
1789,Organic India Sugar Balance 60 Capsules Bottle,225.0,0,225.0,6,60,60,False,1,1,1
1790,Dabur - Chyawanprash,99.0,0,99.0,1,250,25,False,1,1,1
1791,Vicks BabyRub,105.0,11,93.0,6,25,25,False,1,1,2
1792,Organic India Brahmi Bottle,205.0,20,164.0,1,60,60,False,1,1,3
1793,Horlicks Protein Plus Chocolate,270.0,0,270.0,2,200,200,False,1,1,1
1794,Dabur Nature Care Isabgol - Double Action,140.0,5,133.0,6,100,100,False,1,1,2
1795,Kapiva Wild Tulsi Giloy Juice |,400.0,15,340.0,1,1000,1,False,3,1,2
1796,Dabur Amla Juice,235.0,15,199.0,6,1000,1,False,3,1,2
1797,Epigamia Fruit Yogurt Strawberry,40.0,50,20.0,0,75,75,True,1,2,4
1798,"Eno Cooling Sachets - Cool Mint, 6 Pieces Carton",54.0,11,48.0,0,5,5,True,1,2,2
1799,Dabur Honitus Herbal Cough Remedy Ayurvedic Syrup,105.0,15,89.0,0,100,100,True,1,2,2
1800,Fine Life Cotton Balls,60.0,0,60.0,0,50,50,True,1,2,1
